trustLevel,totalScanTimeInSeconds,grandTotal,scansWithoutRegistration,scannedLineItemsPerSecond,valuePerSecond,lineItemVoidsPerPosition,fraud,checkoutTime,customer_sex,storeLocation,paymentType
1,647,85.62,2,0.0185471406491499,0.132333848531685,0.33333333333333304,0,2020/09/29 18:09:54,male,Stuttgart,Volksbank Karlsruhe
2,553,43.31,0,0.00723327305605787,0.0783182640144666,1.25,0,2020/05/15 12:33:33,female,Karlsruhe,Sparkasse Stuttgart
1,650,84.73,0,0.0123076923076923,0.130353846153846,0.125,0,2020/04/18 11:27:49,male,Stuttgart,Sparkasse Munchen
4,1692,61.1,5,0.0112293144208038,0.0361111111111111,0.315789473684211,0,2020/12/25 21:44:34,female,München,Sparkasse Munchen
6,1292,78.35,5,0.00696594427244582,0.0606424148606811,1.22222222222222,0,2020/05/08 12:16:37,male,Frankfurt,Sparkasse Munchen
1,913,95.01,0,0.0306681270536692,0.104063526834611,0.28571428571428603,1,2020/12/05 13:29:55,female,Stuttgart,Mastercard
2,677,1.76,5,0.0162481536189069,0.00259970457902511,0.545454545454545,0,2020/01/11 07:26:31,female,Stuttgart,BB Bank Karlsruhe
4,1655,83.13,8,0.00664652567975831,0.0502296072507553,0.545454545454545,0,2020/10/18 18:57:49,male,München,Volksbank Stuttgart
6,1220,85.4,0,0.00573770491803279,0.07,0.42857142857142894,0,2020/10/04 18:22:29,female,Frankfurt,Sparkasse Munchen
6,1436,72.07,6,0.0104456824512535,0.0501880222841226,0.0,0,2020/02/08 08:33:35,,München,Google Pay
5,1130,55.66,3,0.0079646017699115,0.0492566371681416,0.7777777777777779,0,2020/07/28 15:34:55,female,Stuttgart,Sparkasse Karlsruhe
6,700,56.78,10,0.0328571428571429,0.0811142857142857,0.21739130434782605,0,2020/06/11 13:38:31,,Frankfurt,Sparkasse Frankfurt
4,149,94.28,4,0.10738255033557,0.632751677852349,0.0625,0,2020/01/22 07:52:29,female,Stuttgart,Apple Pay
3,470,47.97,5,0.0574468085106383,0.102063829787234,0.407407407407407,0,2020/08/28 16:51:32,male,München,Mastercard
1,1280,15.53,2,0.0046875,0.0121328125,0.833333333333333,0,2020/08/17 16:24:38,male,München,BB Bank Karlsruhe
4,1489,20.55,3,0.0094022834116857,0.0138012088650101,0.6428571428571429,0,2020/07/20 15:16:24,female,Frankfurt,BB Bank Karlsruhe
6,1614,51.21,4,0.0185873605947955,0.031728624535316004,0.23333333333333306,0,2020/01/25 07:59:55,female,München,Sparkasse Frankfurt
6,3,7.68,3,6.66666666666667,2.56,0.1,0,2020/05/14 12:31:12,female,München,BB Bank Karlsruhe
6,663,57.83,9,0.028657616892911,0.0872247360482655,0.315789473684211,0,2020/08/23 16:38:28,male,Frankfurt,Mastercard
2,209,82.32,10,0.07655502392344501,0.393875598086124,0.5,0,2020/12/09 21:05:07,female,München,BB Bank Karlsruhe
1,1325,38.1,7,0.0181132075471698,0.0287547169811321,0.4166666666666671,1,2020/10/16 12:31:55,female,Frankfurt,Cash
2,1526,79.95,0,0.009829619921363041,0.052391874180865,0.666666666666667,0,2020/02/20 09:03:49,female,Frankfurt,BB Bank Karlsruhe
5,434,6.34,6,0.0230414746543779,0.0146082949308756,0.2,0,2020/09/23 17:54:16,female,München,Volksbank Stuttgart
3,651,49.17,7,0.007680491551459291,0.0755299539170507,0.6,0,2020/07/18 15:09:38,male,Frankfurt,Sparkasse Karlsruhe
2,1458,10.4,7,0.01440329218107,0.007133058984910841,0.33333333333333304,0,2020/09/30 18:11:32,male,München,BB Bank Karlsruhe
5,1201,79.43,5,0.0116569525395504,0.0661365528726062,0.14285714285714302,0,2020/12/29 21:52:42,female,Frankfurt,Google Pay
5,1145,11.05,1,0.00786026200873362,0.00965065502183406,0.444444444444444,0,2020/03/18 10:10:11,male,Stuttgart,Cash
4,870,18.45,3,0.00344827586206897,0.0212068965517241,2.3333333333333304,0,2020/12/08 21:02:40,male,München,Sparkasse Stuttgart
1,1798,77.97,6,0.0100111234705228,0.0433648498331479,0.222222222222222,0,2020/08/07 15:58:33,female,Karlsruhe,BB Bank Karlsruhe
5,1815,61.81,3,0.0137741046831956,0.0340550964187328,0.36,0,2020/07/30 15:39:20,male,München,Sparkasse Karlsruhe
6,103,80.45,2,0.26213592233009697,0.7810679611650491,0.33333333333333304,0,2020/11/30 20:42:06,female,Frankfurt,Sparkasse Karlsruhe
6,246,38.67,0,0.0731707317073171,0.15719512195121998,0.555555555555556,0,2020/11/04 19:37:50,female,Karlsruhe,Sparkasse Stuttgart
4,1711,38.35,3,0.0175336060783168,0.0224137931034483,0.0666666666666667,0,2020/10/26 19:16:37,female,Karlsruhe,Sparkasse Munchen
5,553,41.25,10,0.0470162748643761,0.0745931283905967,0.384615384615385,0,2020/12/01 20:45:13,female,München,Volksbank Karlsruhe
6,1248,87.89,6,0.0048076923076923106,0.0704246794871795,1.8333333333333304,0,2020/03/15 10:03:17,female,München,Volksbank Karlsruhe
1,892,94.62,6,0.0201793721973094,0.106076233183857,0.555555555555556,0,2020/05/26 13:00:03,female,Karlsruhe,Sparkasse Stuttgart
5,1481,60.4,5,0.000675219446320054,0.0407832545577313,9.0,0,2020/03/01 09:29:43,female,München,Volksbank Karlsruhe
6,650,32.58,3,0.0292307692307692,0.0501230769230769,0.473684210526316,0,2020/04/10 11:08:12,male,Frankfurt,Volksbank Karlsruhe
5,1495,39.16,2,0.00133779264214047,0.0261939799331104,5.5,0,2020/06/06 13:28:04,female,Stuttgart,Volksbank Stuttgart
4,1692,70.17,9,0.0106382978723404,0.0414716312056738,0.166666666666667,0,2020/02/04 08:24:28,female,Stuttgart,BB Bank Karlsruhe
2,131,12.21,7,0.0610687022900763,0.093206106870229,0.875,0,2020/10/20 19:02:19,male,Karlsruhe,Volksbank Karlsruhe
3,954,98.87,0,0.0031446540880503107,0.103637316561845,1.33333333333333,0,2020/09/28 18:08:02,female,Stuttgart,Visa
4,423,16.55,5,0.0449172576832151,0.0391252955082742,0.157894736842105,0,2020/05/08 12:14:50,female,Karlsruhe,Volksbank Stuttgart
4,1692,92.05,9,0.0130023640661939,0.054403073286052005,0.363636363636364,0,2020/07/29 15:37:09,male,München,BB Bank Karlsruhe
3,837,77.96,5,0.026284348864994,0.093142174432497,0.22727272727272704,0,2020/09/30 18:12:26,female,Frankfurt,Volksbank Frankfurt
3,1045,49.05,7,0.0220095693779904,0.0469377990430622,0.304347826086957,0,2020/10/27 19:18:49,female,Frankfurt,Volksbank Stuttgart
2,355,61.15,5,0.0845070422535211,0.17225352112676098,0.2,0,2020/02/28 09:23:56,,Stuttgart,Sparkasse Stuttgart
3,1231,29.2,10,0.0129975629569456,0.0237205523964257,0.5,0,2020/10/30 19:25:44,female,Karlsruhe,Mastercard
6,351,73.52,1,0.0398860398860399,0.20945868945868895,0.5714285714285711,0,2020/03/19 10:13:52,,Karlsruhe,BB Bank Karlsruhe
1,1049,40.41,8,0.0133460438512869,0.0385224022878932,0.3571428571428571,0,2020/04/27 11:48:30,male,Stuttgart,BB Bank Karlsruhe
5,497,17.85,6,0.00603621730382294,0.0359154929577465,0.33333333333333304,0,2020/05/21 12:48:30,female,Stuttgart,Sparkasse Stuttgart
4,445,28.06,4,0.0561797752808989,0.0630561797752809,0.0,0,2020/06/08 13:33:25,female,Frankfurt,Volksbank Stuttgart
6,1107,81.63,10,0.014453477868112,0.073739837398374,0.25,0,2020/02/02 08:20:11,female,Karlsruhe,Mastercard
4,391,74.52,1,0.0639386189258312,0.190588235294118,0.12,0,2020/05/07 12:14:10,male,Karlsruhe,Sparkasse Karlsruhe
2,1714,83.56,2,0.0163360560093349,0.0487514585764294,0.3928571428571429,1,2020/07/22 10:52:22,male,Frankfurt,Google Pay
2,1203,48.35,1,0.0199501246882793,0.0401911886949293,0.125,0,2020/09/17 17:40:16,female,Stuttgart,Sparkasse Frankfurt
3,1574,45.79,6,0.0177890724269377,0.0290914866581957,0.214285714285714,0,2020/11/17 20:11:09,female,Stuttgart,Volksbank Stuttgart
1,1749,71.1,2,0.00686106346483705,0.0406518010291595,0.0833333333333333,0,2020/04/14 11:18:05,,München,Volksbank Frankfurt
5,1823,88.66,1,0.0131651124520022,0.0486341195831048,0.33333333333333304,0,2020/01/10 07:24:13,female,Frankfurt,BB Bank Karlsruhe
1,174,96.0,2,0.109195402298851,0.5517241379310339,0.0,0,2020/05/08 12:15:11,female,Karlsruhe,Google Pay
2,1641,51.34,6,0.0152346130408288,0.031285801340646,0.4,1,2020/06/24 10:20:15,female,Frankfurt,Apple Pay
1,900,69.02,5,0.0111111111111111,0.0766888888888889,0.6,0,2020/09/27 18:05:25,male,Frankfurt,Sparkasse Stuttgart
4,1755,24.25,7,0.00683760683760684,0.0138176638176638,0.833333333333333,0,2020/12/29 21:54:46,female,München,Mastercard
1,1054,4.08,6,0.023719165085389,0.0038709677419354795,0.2,1,2020/07/05 10:32:22,male,Frankfurt,Volksbank Karlsruhe
1,963,38.73,1,0.00311526479750779,0.0402180685358255,3.0,0,2020/11/11 19:55:10,male,Frankfurt,Mastercard
6,676,36.61,3,0.00887573964497041,0.0541568047337278,0.0,0,2020/01/08 07:17:25,female,München,BB Bank Karlsruhe
2,179,6.49,5,0.0279329608938547,0.0362569832402235,2.2,0,2020/06/28 14:22:24,male,Frankfurt,Volksbank Frankfurt
3,485,73.39,3,0.0247422680412371,0.151319587628866,0.25,0,2020/01/29 08:10:22,female,Karlsruhe,Mastercard
6,1829,22.63,5,0.014215418261344996,0.0123728813559322,0.269230769230769,0,2020/07/21 15:17:36,male,Frankfurt,Volksbank Frankfurt
2,150,60.24,3,0.0533333333333333,0.4016,0.5,0,2020/10/09 18:34:04,female,München,Apple Pay
6,631,44.78,5,0.009508716323296359,0.0709667194928685,0.33333333333333304,0,2020/02/06 08:29:15,female,Karlsruhe,BB Bank Karlsruhe
4,543,26.23,4,0.0165745856353591,0.0483057090239411,0.666666666666667,0,2020/03/21 10:18:26,male,Stuttgart,Volksbank Frankfurt
1,46,21.96,4,0.5217391304347829,0.477391304347826,0.4583333333333329,0,2020/01/31 08:14:18,male,Stuttgart,BB Bank Karlsruhe
6,1543,27.91,2,0.0084251458198315,0.0180881399870382,0.4615384615384621,0,2020/06/21 14:03:50,,Stuttgart,Volksbank Frankfurt
2,1765,85.29,5,0.0113314447592068,0.0483229461756374,0.4,0,2020/02/04 08:23:57,male,Karlsruhe,BB Bank Karlsruhe
4,745,92.43,3,0.0013422818791946301,0.12406711409396,10.0,0,2020/10/27 19:18:29,female,Karlsruhe,Sparkasse Munchen
6,1136,99.39,3,0.0255281690140845,0.0874911971830986,0.34482758620689696,0,2020/09/24 17:58:31,female,München,Apple Pay
3,517,31.59,8,0.0135396518375242,0.0611025145067698,1.57142857142857,0,2020/01/28 08:07:34,male,Frankfurt,Google Pay
5,142,53.7,1,0.028169014084507005,0.378169014084507,1.0,0,2020/12/26 21:47:02,female,Karlsruhe,Sparkasse Munchen
1,1266,45.08,3,0.00631911532385466,0.035608214849921,1.125,0,2020/10/23 19:09:13,female,Stuttgart,Volksbank Stuttgart
6,584,81.16,10,0.035958904109589,0.13897260273972598,0.33333333333333304,0,2020/01/03 07:06:53,female,München,Sparkasse Karlsruhe
5,384,5.61,9,0.0416666666666667,0.014609375,0.1875,0,2020/05/16 12:34:30,female,München,Sparkasse Karlsruhe
1,1029,99.19,8,0.0165208940719145,0.0963945578231293,0.11764705882352902,0,2020/04/04 10:51:22,male,Stuttgart,Sparkasse Frankfurt
1,68,38.57,2,0.323529411764706,0.567205882352941,0.454545454545455,0,2020/06/30 14:26:17,female,Karlsruhe,Volksbank Karlsruhe
4,347,56.91,2,0.0461095100864553,0.16400576368876096,0.5,0,2020/07/21 15:17:15,,Karlsruhe,Visa
1,1676,39.23,10,0.00477326968973747,0.0234069212410501,1.0,0,2020/10/02 18:16:38,female,Frankfurt,Volksbank Stuttgart
3,239,2.16,7,0.0878661087866109,0.00903765690376569,0.0,0,2020/09/02 17:03:10,female,München,Volksbank Frankfurt
6,1372,83.08,8,0.0036443148688046602,0.0605539358600583,2.0,0,2020/11/27 20:34:55,male,Karlsruhe,Cash
6,819,80.67,10,0.00244200244200244,0.0984981684981685,2.5,0,2020/12/08 21:02:18,male,Karlsruhe,Volksbank Frankfurt
3,1446,6.37,3,0.020746887966805,0.00440525587828492,0.33333333333333304,0,2020/06/03 13:20:38,female,München,BB Bank Karlsruhe
2,842,7.33,6,0.0356294536817102,0.00870546318289786,0.1,0,2020/04/15 11:18:41,male,Frankfurt,Sparkasse Karlsruhe
6,1747,84.54,1,0.0171722953634803,0.0483915283342874,0.1,0,2020/03/31 10:41:51,,Karlsruhe,Google Pay
5,1313,10.43,8,0.00609291698400609,0.00794364051789794,0.0,0,2020/08/14 16:16:55,female,Frankfurt,Sparkasse Frankfurt
6,468,90.66,3,0.0641025641025641,0.19371794871794895,0.23333333333333306,0,2020/07/26 15:29:11,male,Frankfurt,Sparkasse Munchen
3,629,66.15,10,0.0365659777424483,0.10516693163752,0.21739130434782605,0,2020/07/09 14:49:22,,Frankfurt,Apple Pay
1,151,67.03,8,0.00662251655629139,0.4439072847682121,9.0,0,2020/07/12 14:54:41,female,Frankfurt,BB Bank Karlsruhe
4,1034,4.92,6,0.023210831721470003,0.00475822050290135,0.4583333333333329,0,2020/04/27 11:49:28,,Stuttgart,Volksbank Karlsruhe
3,422,12.28,3,0.0118483412322275,0.0290995260663507,1.8,0,2020/12/20 21:32:15,female,Karlsruhe,Visa
1,62,97.71,5,0.32258064516129,1.5759677419354798,0.45,0,2020/02/05 08:28:13,female,München,Sparkasse Stuttgart
4,340,80.66,4,0.0117647058823529,0.237235294117647,2.75,0,2020/04/17 11:24:37,female,Stuttgart,Sparkasse Stuttgart
6,541,27.67,8,0.0277264325323475,0.0511460258780037,0.666666666666667,0,2020/05/10 12:21:11,,Stuttgart,BB Bank Karlsruhe
2,1817,9.95,7,0.0126582278481013,0.00547605943863511,0.4347826086956521,0,2020/03/18 10:11:39,male,Karlsruhe,BB Bank Karlsruhe
4,1427,93.21,2,0.0175192711983181,0.0653188507358094,0.12,0,2020/07/28 15:36:21,female,Karlsruhe,Mastercard
4,1649,32.27,8,0.000606428138265616,0.0195694360218314,0.0,0,2020/05/07 12:13:47,female,Karlsruhe,BB Bank Karlsruhe
3,1736,79.36,9,0.0046082949308755795,0.0457142857142857,0.25,0,2020/09/05 17:10:00,female,Stuttgart,Sparkasse Karlsruhe
3,752,23.9,8,0.00398936170212766,0.031781914893617,0.666666666666667,0,2020/10/21 19:03:18,male,Karlsruhe,Sparkasse Munchen
2,1000,12.51,7,0.011,0.01251,0.818181818181818,0,2020/10/09 18:34:04,male,Frankfurt,Sparkasse Karlsruhe
4,1519,90.38,5,0.00789993416721527,0.0594996708360764,0.666666666666667,0,2020/10/29 19:23:26,male,Stuttgart,Sparkasse Stuttgart
4,192,64.91,6,0.046875,0.338072916666667,0.7777777777777779,0,2020/04/14 11:17:36,,Karlsruhe,BB Bank Karlsruhe
6,1060,71.23,0,0.0188679245283019,0.0671981132075472,0.05,0,2020/03/09 09:49:03,male,Stuttgart,Sparkasse Stuttgart
3,828,68.01,1,0.0265700483091787,0.0821376811594203,0.31818181818181795,0,2020/06/29 14:24:06,male,Stuttgart,Volksbank Karlsruhe
3,1098,55.63,4,0.00728597449908925,0.0506648451730419,1.25,0,2020/04/03 10:50:50,female,Stuttgart,Visa
1,1578,94.43,6,0.00190114068441065,0.0598415716096325,1.0,0,2020/12/10 21:07:03,female,München,Sparkasse Stuttgart
1,722,55.25,4,0.03601108033241,0.0765235457063712,0.0384615384615385,0,2020/04/02 10:48:23,male,München,Volksbank Karlsruhe
5,1446,92.06,1,0.00899031811894882,0.0636652835408022,0.153846153846154,0,2020/07/23 15:22:51,female,Karlsruhe,Apple Pay
6,219,94.15,0,0.118721461187215,0.42990867579908704,0.34615384615384603,0,2020/02/13 08:47:18,female,Karlsruhe,Mastercard
4,91,78.15,3,0.197802197802198,0.8587912087912092,0.38888888888888895,0,2020/05/07 12:14:29,female,Karlsruhe,Visa
3,494,47.77,8,0.0587044534412955,0.0967004048582996,0.0689655172413793,0,2020/08/10 16:07:03,female,Stuttgart,Sparkasse Karlsruhe
3,287,68.23,1,0.0731707317073171,0.23773519163763104,0.23809523809523805,0,2020/09/16 17:37:48,,Karlsruhe,Mastercard
2,1579,63.52,0,0.0164661177960735,0.0402279924002533,0.384615384615385,0,2020/06/09 13:35:14,male,Stuttgart,Mastercard
6,1083,95.65,7,0.0203139427516159,0.0883194829178209,0.181818181818182,0,2020/10/03 18:20:00,male,Stuttgart,Mastercard
6,320,26.99,4,0.053125,0.08434375,0.0,0,2020/08/30 16:55:40,male,Stuttgart,Visa
3,847,49.05,9,0.0354191263282172,0.0579102715466352,0.0333333333333333,0,2020/04/08 11:01:14,female,Karlsruhe,Sparkasse Frankfurt
1,1362,80.43,10,0.00881057268722467,0.0590528634361233,0.583333333333333,0,2020/08/06 15:56:10,female,Stuttgart,Google Pay
3,89,27.22,7,0.292134831460674,0.30584269662921304,0.115384615384615,0,2020/12/23 21:37:55,female,Stuttgart,BB Bank Karlsruhe
4,322,83.14,8,0.0527950310559006,0.258198757763975,0.529411764705882,0,2020/02/07 08:31:59,female,München,Cash
5,753,46.95,8,0.0013280212483399699,0.0623505976095618,2.0,0,2020/07/17 15:08:17,female,Stuttgart,Sparkasse Munchen
4,479,46.28,6,0.0146137787056367,0.0966179540709812,1.57142857142857,0,2020/10/26 19:16:21,,Frankfurt,Volksbank Karlsruhe
6,258,7.85,0,0.0077519379844961205,0.0304263565891473,1.5,0,2020/06/05 13:25:02,female,Stuttgart,Sparkasse Frankfurt
4,1630,33.48,7,0.0049079754601227,0.0205398773006135,0.0,0,2020/02/09 08:38:10,,Stuttgart,Sparkasse Munchen
5,507,60.93,4,0.0532544378698225,0.120177514792899,0.25925925925925897,0,2020/02/20 09:05:19,male,Stuttgart,Volksbank Stuttgart
2,1497,34.02,0,0.0187040748162993,0.0227254509018036,0.0357142857142857,0,2020/11/05 19:40:45,male,Stuttgart,Apple Pay
6,1593,59.82,6,0.0112994350282486,0.0375517890772128,0.277777777777778,0,2020/12/30 21:56:45,female,München,Apple Pay
6,203,29.2,3,0.0246305418719212,0.14384236453201998,2.2,0,2020/03/21 10:17:09,male,Stuttgart,Volksbank Stuttgart
1,1084,10.62,8,0.014760147601476004,0.0097970479704797,0.5625,0,2020/07/14 15:00:00,female,Frankfurt,BB Bank Karlsruhe
6,280,62.9,5,0.0928571428571429,0.22464285714285695,0.115384615384615,0,2020/08/28 16:50:58,female,Frankfurt,Sparkasse Karlsruhe
3,1137,60.94,7,0.0149516270888303,0.0535971855760774,0.3529411764705879,0,2020/07/18 15:11:02,male,Stuttgart,Volksbank Frankfurt
4,168,9.35,6,0.136904761904762,0.0556547619047619,0.260869565217391,0,2020/04/23 11:38:00,female,Stuttgart,BB Bank Karlsruhe
6,1243,66.54,8,0.0120675784392599,0.0535317779565567,0.5333333333333329,0,2020/11/03 19:37:15,,Karlsruhe,Volksbank Stuttgart
2,154,4.4,4,0.0454545454545455,0.0285714285714286,0.28571428571428603,0,2020/05/19 12:42:42,male,Stuttgart,Visa
1,63,99.7,10,0.0317460317460317,1.58253968253968,4.0,0,2020/01/30 08:13:07,male,Karlsruhe,Volksbank Stuttgart
6,1161,37.21,9,0.00602928509905254,0.0320499569336779,1.14285714285714,0,2020/07/26 15:31:04,female,München,Sparkasse Karlsruhe
4,515,92.19,1,0.0388349514563107,0.17900970873786398,0.05,0,2020/06/19 13:58:33,female,München,BB Bank Karlsruhe
5,1035,40.73,0,0.00579710144927536,0.0393526570048309,0.666666666666667,0,2020/03/02 09:30:52,male,München,Sparkasse Munchen
6,1208,64.93,2,0.0248344370860927,0.05375,0.266666666666667,0,2020/01/06 07:13:41,female,Frankfurt,Sparkasse Karlsruhe
5,889,48.49,5,0.0326209223847019,0.0545444319460067,0.379310344827586,0,2020/07/20 15:14:26,female,Stuttgart,Sparkasse Stuttgart
4,1095,76.99,6,0.0118721461187215,0.070310502283105,0.0769230769230769,0,2020/11/23 20:25:33,female,Frankfurt,Visa
4,1763,21.77,0,0.00623936471922859,0.0123482699943278,0.0,0,2020/08/26 16:46:29,male,München,Sparkasse Karlsruhe
4,577,93.37,9,0.0467937608318891,0.161819757365685,0.33333333333333304,0,2020/05/27 13:03:39,male,Karlsruhe,BB Bank Karlsruhe
3,913,65.93,7,0.00876232201533406,0.0722124863088719,0.0,0,2020/01/22 07:53:22,female,Karlsruhe,Sparkasse Stuttgart
2,607,78.51,1,0.014827018121911,0.129341021416804,1.22222222222222,0,2020/04/30 11:57:19,male,Stuttgart,Volksbank Karlsruhe
3,427,79.03,3,0.00702576112412178,0.18508196721311496,2.6666666666666696,0,2020/09/13 17:29:31,female,Stuttgart,Cash
1,151,18.3,8,0.112582781456954,0.121192052980132,0.529411764705882,0,2020/07/26 15:30:59,female,München,Mastercard
5,672,34.76,9,0.0386904761904762,0.0517261904761905,0.0,0,2020/10/29 19:23:38,,Karlsruhe,Google Pay
1,1730,11.13,7,0.0121387283236994,0.00643352601156069,0.38095238095238093,1,2020/09/28 12:11:09,male,Stuttgart,Sparkasse Munchen
1,182,60.35,8,0.021978021978022,0.33159340659340697,2.75,0,2020/04/07 10:58:50,,Frankfurt,Visa
3,1710,11.63,4,0.0134502923976608,0.006801169590643271,0.260869565217391,0,2020/11/21 20:19:27,female,München,Sparkasse Karlsruhe
4,1168,93.3,7,0.004280821917808221,0.0798801369863014,2.0,0,2020/10/30 19:27:26,female,Karlsruhe,Sparkasse Stuttgart
3,440,77.6,2,0.0431818181818182,0.17636363636363606,0.210526315789474,0,2020/08/22 16:37:47,male,Karlsruhe,Sparkasse Munchen
1,670,26.13,7,0.0447761194029851,0.039,0.33333333333333304,1,2020/09/10 11:50:31,female,Frankfurt,Apple Pay
1,886,97.49,9,0.0056433408577878106,0.11003386004514698,0.8,0,2020/11/26 20:32:57,female,Frankfurt,Mastercard
5,389,8.11,6,0.0565552699228792,0.0208483290488432,0.181818181818182,0,2020/12/10 21:06:34,female,München,Sparkasse Munchen
5,1628,71.69,4,0.0153562653562654,0.0440356265356265,0.4,0,2020/12/29 21:53:12,female,Frankfurt,BB Bank Karlsruhe
2,1323,43.26,6,0.018896447467876,0.0326984126984127,0.16,0,2020/03/16 10:05:23,male,Stuttgart,Sparkasse Karlsruhe
2,1425,72.87,2,0.0168421052631579,0.0511368421052632,0.166666666666667,0,2020/12/30 21:55:19,female,München,Sparkasse Munchen
2,354,0.58,3,0.0282485875706215,0.00163841807909605,0.7,0,2020/04/15 11:19:58,female,Frankfurt,Volksbank Frankfurt
6,183,6.14,10,0.120218579234973,0.033551912568306,0.0909090909090909,0,2020/01/23 07:55:45,,Karlsruhe,Google Pay
5,1153,33.14,0,0.02601908065915,0.0287424111014744,0.33333333333333304,0,2020/09/12 17:29:15,male,Stuttgart,Sparkasse Frankfurt
2,180,15.39,3,0.15,0.0855,0.222222222222222,0,2020/07/06 14:40:56,male,Karlsruhe,Visa
5,1468,97.89,0,0.00204359673024523,0.0666825613079019,3.6666666666666696,0,2020/03/22 10:21:21,male,München,Volksbank Karlsruhe
6,1008,48.56,9,0.0158730158730159,0.0481746031746032,0.0,0,2020/07/28 15:35:24,female,Stuttgart,Sparkasse Munchen
1,1823,24.46,4,0.0148107515085025,0.0134174437739989,0.148148148148148,1,2020/12/13 13:38:52,female,Frankfurt,Sparkasse Munchen
3,1175,72.12,6,0.0161702127659574,0.0613787234042553,0.578947368421053,0,2020/06/25 14:14:48,male,Karlsruhe,Volksbank Stuttgart
2,1253,40.43,6,0.0167597765363128,0.0322665602553871,0.19047619047619,0,2020/11/16 20:07:36,male,Frankfurt,Sparkasse Frankfurt
4,529,2.09,4,0.00378071833648393,0.003950850661625711,3.0,0,2020/12/15 21:19:24,female,Frankfurt,Mastercard
3,1825,44.12,7,0.00712328767123288,0.0241753424657534,0.23076923076923106,0,2020/08/28 16:51:45,male,Frankfurt,BB Bank Karlsruhe
1,27,95.3,2,0.8888888888888891,3.5296296296296297,0.125,0,2020/02/21 09:06:03,male,Frankfurt,Sparkasse Frankfurt
6,254,74.2,4,0.110236220472441,0.292125984251969,0.0,0,2020/02/15 08:51:10,female,Frankfurt,Volksbank Karlsruhe
1,614,71.57,8,0.0472312703583062,0.116563517915309,0.206896551724138,1,2020/07/27 10:58:01,male,Frankfurt,BB Bank Karlsruhe
1,1486,36.36,4,0.0060565275908479104,0.0244683714670256,1.0,0,2020/05/30 13:09:14,,München,Cash
5,1361,94.21,10,0.0102865540044085,0.0692211609110948,0.5714285714285711,0,2020/12/19 21:28:55,male,Karlsruhe,Apple Pay
1,1509,4.08,9,0.0132538104705103,0.0027037773359841,0.5,1,2020/08/09 11:13:46,female,Frankfurt,Cash
1,1103,90.95,5,0.0235720761559383,0.0824569356300997,0.115384615384615,1,2020/06/30 10:27:23,male,Frankfurt,Volksbank Karlsruhe
3,1694,99.15,2,0.0035419126328217203,0.05853010625737901,0.666666666666667,0,2020/07/25 15:28:09,female,Frankfurt,Sparkasse Frankfurt
4,697,81.24,8,0.0286944045911047,0.11655667144906698,0.2,0,2020/04/24 11:41:05,female,Frankfurt,Apple Pay
6,725,66.37,4,0.00551724137931034,0.0915448275862069,0.5,0,2020/08/13 16:15:34,male,Karlsruhe,Mastercard
6,1575,55.42,8,0.0025396825396825397,0.0351873015873016,2.75,0,2020/03/11 09:53:31,female,Stuttgart,Google Pay
5,973,48.59,1,0.0154162384378212,0.0499383350462487,0.666666666666667,0,2020/07/10 14:49:48,female,Frankfurt,Sparkasse Frankfurt
6,897,83.34,5,0.0156075808249721,0.0929096989966555,0.5,0,2020/12/11 21:08:55,female,Frankfurt,Sparkasse Munchen
4,1095,15.8,4,0.0219178082191781,0.0144292237442922,0.4583333333333329,0,2020/04/19 11:30:01,female,Stuttgart,Sparkasse Munchen
1,1211,0.8,4,0.0181668042939719,0.0006606110652353429,0.454545454545455,1,2020/07/30 11:01:54,,Karlsruhe,Volksbank Stuttgart
1,117,32.84,0,0.170940170940171,0.280683760683761,0.45,0,2020/09/30 18:12:01,male,Frankfurt,Sparkasse Stuttgart
2,63,72.05,0,0.33333333333333304,1.14365079365079,0.4761904761904761,0,2020/06/12 13:41:49,female,Karlsruhe,Sparkasse Munchen
2,734,8.12,0,0.0408719346049046,0.0110626702997275,0.133333333333333,0,2020/07/14 15:01:47,male,Frankfurt,Sparkasse Frankfurt
1,1406,77.48,1,0.0163584637268848,0.0551066856330014,0.304347826086957,1,2020/06/28 10:24:47,female,Frankfurt,BB Bank Karlsruhe
1,481,92.12,4,0.0103950103950104,0.191517671517672,1.0,0,2020/02/15 08:51:38,female,München,Sparkasse Frankfurt
3,943,2.86,1,0.0180275715800636,0.0030328738069989396,0.588235294117647,0,2020/11/24 20:27:38,male,Stuttgart,Apple Pay
2,965,64.51,1,0.0186528497409326,0.0668497409326425,0.277777777777778,0,2020/03/05 09:39:39,male,Frankfurt,Volksbank Karlsruhe
5,175,38.5,9,0.125714285714286,0.22,0.454545454545455,0,2020/09/09 17:19:47,,München,Apple Pay
6,1477,59.6,8,0.00812457684495599,0.0403520649966148,0.25,0,2020/06/03 13:21:01,female,Stuttgart,Google Pay
5,95,15.24,7,0.0210526315789474,0.160421052631579,4.0,0,2020/09/06 17:12:52,female,Stuttgart,Volksbank Stuttgart
3,1544,2.6,2,0.0038860103626943,0.0016839378238342,1.5,0,2020/10/25 19:12:49,female,Frankfurt,Visa
2,1534,99.01,3,0.014993481095176004,0.0645436766623207,0.4347826086956521,0,2020/01/20 07:46:52,female,Karlsruhe,Google Pay
